order_id,payment_type,payment_installments,payment_value,payment_count_sum,payment_method
36dfa993df3e7d1f4907c93a45d880c0,credit_card,1,146.68,1,0
dfafca185f2fc62924f857e85569b923,credit_card,3,200.7,1,0
14bdad39d75d79fe79a30ed0cefa2794,boleto,1,97.71,1,0
f5bbb2a9895fe8531e35393e1efd901c,boleto,1,103.65,1,0
400476a0437490391fa7b509434ccf53,credit_card,5,318.97,1,0
e8295bee3fcc58cbd94f165f36c11f4b,credit_card,15,151.93,1,0
83b11638ea5fdb78656168614f8afdf2,credit_card,6,236.96,1,0
ff1d9d97d4672ad87547f712e335c246,boleto,1,63.27,1,0
24c3a42d44d3abc0e029451a1d73342a,boleto,1,83.37,1,0
e2d2e04c2fbe085bddeb94e5196d51d3,credit_card,1,128.27,1,0
446e02d86df55998dcede938bc79e2cc,credit_card,3,336.68,1,0
73aaa4d549aa39d83b85021685fd5d72,credit_card,3,37.37,1,0
c2247ce3e3a6ca4c1db27476588f6a58,boleto,1,40.69,1,0
d2fa2c7f95b18971ff0fff7fb1d4db81,credit_card,1,64.17,1,0
c5e1ff5a434a0e128ac186bd92c1060d,credit_card,4,174.99,1,0
c41906f7053eefe5d449b6b4507fb216,credit_card,2,31.64,1,0
cac247cece621e1bc64748d44331d22d,credit_card,10,273.77,1,0
ae00ce5e73025df933f11dcb23c27104,credit_card,4,206.16,1,0
ed10ac24a1a673552fcceb839887e8fd,credit_card,1,67.78,1,0
9ca4233f35ec6058f6642a8124c8f9d2,boleto,1,138.3,1,0
2dae77f82d0fb01696161694e6db31bb,boleto,1,33.69,1,0
35f32d2298ac8db3508621c20afca845,credit_card,3,118.02,1,0
47671bc4075810e810298f7e525e0091,boleto,1,121.39,1,0
2ef4a11b6e24fdfbb43b92cb5f95edff,credit_card,1,84.63,1,0
1f52d261d5a103a2a2375c21c99cd08d,credit_card,1,82.33,1,0
fbd87e9a66a24294c9f8deb5efca45a1,boleto,1,42.84,1,0
786baaa6b659351627edf0bbbee0648a,credit_card,10,385.61,1,0
96ca2b00313646e8fd1bcaf991f2d598,credit_card,7,151.61,1,0
bf2c047d037b7ff9d4a0032cf32c06c7,credit_card,6,319.05,1,0
404427f6508b6a779e273ad67a7ba350,credit_card,3,191.93,1,0
dd4d421872976011ae063357e010a0cd,credit_card,3,62.17,1,0
0b446830af3811ef0d7c2e0db238af50,voucher,1,100.0,0,0
f4427355eae41ccd3245fcdea1bef5dc,voucher,1,69.02,0,0
e884a5f13002803a9e393c21d0c1b257,credit_card,10,128.01,1,0
fc6d96687311cbd6670c447e7eea25dc,voucher,1,123.21,0,0
5355341d3b3fe35edbd80e7c7898551f,voucher,1,39.97,0,0
29b56ecd8b55b6089065dad2fe85a0b8,credit_card,7,79.61,1,0
f45cb38ce99572f3f71de38bebeee589,voucher,1,71.77,0,0
77d66e0dd1fb22e462b621cdc2da1192,credit_card,6,391.56,1,0
fb75871974a19244a87fcafde416f747,credit_card,8,366.27,1,0
10b063d9a52993cc25ea7fe15c9334de,credit_card,1,64.32,1,0
7336b444ed0c3b2431e2ec1e3f4ea91b,credit_card,4,86.99,1,0
03d81b72be3d0b572b58b215fc156e72,credit_card,5,90.61,1,0
ccc6c37f50e3e60568c5a91c9574048e,credit_card,1,36.75,1,0
75a696c48d81aa753f8913252a4cda3d,boleto,1,181.99,1,0
1f92ee0cb5a486074e52ffcecaa1dbd0,boleto,1,118.2,1,0
8aa5449c8eaae72c25e792d938fad002,credit_card,5,89.27,1,0
9b867baf23bb7cd0720825a08a58dcac,credit_card,1,113.55,1,0
c4a32beb8b98613d7bb9766c41475901,boleto,1,30.48,1,0
8713d288ea779cd5feda7c95e80abc74,boleto,1,32.28,1,0
4a8493d781a65dfb623103a5dedf44fa,boleto,1,238.63,1,0
eb6f144be5873df2f35c4de6df60735b,credit_card,7,154.46,1,0
45415297b8a47870774692ea63d6f248,credit_card,1,49.59,1,0
d43c3e1412d9022efffd1148ece29ef0,boleto,1,47.36,1,0
7746abd9cd9de029b5abc83ade0304b9,credit_card,3,72.09,1,0
a0cd5eaf9f92718cdd22216a1c8bb103,credit_card,3,196.18,1,0
43087656122626e1409fa13f195a0e85,credit_card,5,293.38,1,0
d79a0310d140262d3df6832336b58969,boleto,1,216.06,1,0
00b1cb0320190ca0daa2c88b35206009,not_defined,1,0.0,1,0
30dbb7bb7d4c27c3efd6ab7c9c27f9d0,boleto,1,58.16,1,0
7da5789072aa14cff7a42564283c6254,credit_card,6,60.22,1,0
200e0548bbc2cbdcafa92e6c5ab73fb6,credit_card,1,55.62,1,0
45ff50616aff4d99cfaca273317a139b,credit_card,7,213.73,1,0
9ac4df93702b3a7d40156ef4b6c81417,credit_card,1,56.84,1,0
53b28c9fd34d5fa0747bfc3032b0a8e7,credit_card,4,43.62,1,0
e4d88b96fb1801eb436496008e848e1a,credit_card,10,205.53,1,0
bd365efbba0dd1eaba5184a340fb1178,credit_card,4,48.3,1,0
9888a5d5164497efd85f110e29cac580,credit_card,1,31.79,1,0
6f1a8d85b71101ab1e342aa9b8dfa5ff,credit_card,4,46.8,1,0
45b8bb0bfeacbf5aebe4c3f5cbcd2b06,credit_card,1,73.58,1,0
e8114ebb6eae4aff63282fef68ad6a4c,credit_card,1,49.4,1,0
cc0482c9c30742e1f8ce96e0e1cebe07,credit_card,3,36.46,1,0
28d4024932be7f224bb14773707287e4,boleto,1,29.78,1,0
079b79bacc6e0a0c7ed93cd6e3624f6e,credit_card,1,77.04,1,0
f92c763c0b65518cb642202c62761040,credit_card,10,239.39,1,0
01b241fa1421c8284e8c1029a503360f,credit_card,7,76.66,1,0
3b7545c5b8c9ab7d5fa45651f7e2c2ea,credit_card,3,41.16,1,0
3917a4e61779a9c43bb9a923ff6ec663,credit_card,1,45.97,1,0
1c6455382944f30b6a7128f9747cef97,credit_card,1,77.16,1,0
0d360c12bebf4e2fd772baa3c9336472,boleto,1,53.0,1,0
7b07a49f82fe58fb4d678aabda69b963,credit_card,1,94.35,1,0
1c178bdd4563b60122dd90a44cdff191,debit_card,1,143.65,1,0
f1faa948ad7764d64dff89bdcd2b88fa,credit_card,1,74.34,1,0
10016b700b98966403aafded9f2e168d,voucher,1,13.89,0,0
57eeb1ae64d1ca34bebe90920670cfb9,credit_card,4,84.17,1,0
a15a149fd87880e3377135d01822240f,boleto,1,257.44,1,0
e52c07a2a833bd6f6033795e8fec6286,credit_card,2,48.48,1,0
b9224c19c5ea3ae062a0141931846476,boleto,1,44.38,1,0
f53b2ca622ef467612d1f38ba5e6f86f,credit_card,5,248.17,1,0
8ff3300441375a48890e65ad8d06233b,credit_card,1,121.69,1,0
ae97d3198a682804e9f5bfacfe13355a,credit_card,2,117.97,1,0
650cf4a3760375c8eab33cdfda4aceff,boleto,1,424.94,1,0
b7929f710c765a64dc5d82076a7fe109,credit_card,1,77.7,1,0
5f10b25bf1ca7b7f55731524ad40b1ad,credit_card,2,258.67,1,0
79703330f9510623f0ef157d661011c5,credit_card,3,31.75,1,0
459fd897f6e31b9302fffd9ded1c760a,credit_card,1,42.78,1,0
494984e8205ee711abf407b39548f85c,credit_card,1,24.99,1,0
82a35d13f3b95427d47aa11e4afde83b,credit_card,10,221.79,1,0
450c49623c365a4edcf0c5a2c93aa7c9,voucher,1,49.52,0,0
e22739f2795ccf571ea9b5634b5bef5f,credit_card,6,318.59,1,0
7b125fa63a2a6d7655d17e58155c0017,credit_card,2,130.69,1,0
96c4604cd628d2deeba98d012743a455,credit_card,4,95.68,1,0
82ef901bddb0b3a57a8f2639cba398c2,credit_card,9,91.1,1,0
951e8cd4880218797b4ac75738913b7b,credit_card,1,69.73,1,0
c4dd811604d334a79810fd0387740e09,credit_card,1,98.81,1,0
31890e605bf108c3cbef0e15bd533614,credit_card,2,47.18,1,0
5515b7426241a23d6b10fa6d7a2ef720,credit_card,1,138.08,1,0
6b65889f1f3082cc3bcdffc01cb70a78,credit_card,3,63.72,1,0
b9138517d788504f3732765e32ffc3d7,credit_card,8,80.79,1,0
1e99772772632294dae0c56c2b83bb1f,credit_card,1,45.29,1,0
83c3246595fc5058c7c66a99cf9b74a9,credit_card,2,48.3,1,0
6842f24d4244c95a3f022986885293c5,credit_card,3,52.0,1,0
712ddc2da1bdd2e1b5f6baf0171860c2,credit_card,6,156.28,1,0
28b877013b30a7b9edf8ce22fe59087f,credit_card,3,321.67,1,0
6acce0b54d9a0e8dab044bda974b383a,boleto,1,179.6,1,0
be9544c2dfb58675d21a0a735fa1d32a,credit_card,1,82.67,1,0
9042419915d957145ecb21925709a601,credit_card,4,90.99,1,0
fc6e4c97f5307e9c1bc0797a45e40cbf,credit_card,2,52.29,1,0
0c1fd2870ed16e1af74abd3df9833cfc,boleto,1,42.78,1,0
ba20aec042d23e822e02149895665b97,boleto,1,69.77,1,0
2fddf9110bbf99715a7cde5f8da13faf,credit_card,3,30.91,1,0
f97da0a16b75363e98debcd65fe1253a,credit_card,8,200.33,1,0
2c9ef60013a5ee6a831360e3d98c9c0d,boleto,1,36.44,1,0
1a2cff485ae2a17b68b6ccefb1ecdf93,boleto,1,206.92,1,0
08fe747a18955f4657172a09f1660620,credit_card,3,107.78,1,0
0e63c49b5c63653dcea73c7e37166112,credit_card,2,96.54,1,0
47aa694d87f6ae4995bd02d6e8d9132d,voucher,1,1.85,0,0
816ee6170d6a4d6542bf94ee9df5dcfd,boleto,1,37.86,1,0
e223ccde32fd470414931d963b07c4f8,credit_card,3,144.21,1,0
90ff532c672099e61c781421d7e8593f,credit_card,1,38.1,1,0
06d5cbe68295558fd6c48998db3ea397,credit_card,10,152.62,1,0
311251ba5bfaf2e67111e56ddee44f14,credit_card,5,298.18,1,0
353a971e298d36b113bdded48003102d,credit_card,3,182.72,1,0
123aa2088a801eabe35c3c67444e5fdf,credit_card,6,67.94,1,0
ed130f481df6a3d6729bee8371261e93,voucher,1,8.42,0,0
803ae00f21f22b053d07d2dff0cd1101,credit_card,1,51.13,1,0
de1155d4a154cd0fc4d60cff122def50,credit_card,8,258.55,1,0
b98be699b2475e243e9a1bcc87a915b4,boleto,1,64.22,1,0
531a321dff7247e76a5f6c2e702faa99,boleto,1,204.25,1,0
0bb7e708846c7f44630a64e18292bb87,credit_card,4,113.62,1,0
1bab231e166587a2e6834a89ab97b32d,credit_card,8,88.27,1,0
5334444552f36867a1bf5cc0f4d3051e,credit_card,1,55.06,1,0
980b9aef670d4659912793b2fffdea29,credit_card,1,47.38,1,0
5e4523cabf8f93bbd962cb5a9671f669,credit_card,4,43.09,1,0
f0e99a13bd301f69aa29160ac8cd864f,credit_card,5,51.32,1,0
f506fd1443d94ad16f25a94426fb8805,credit_card,10,277.5,1,0
5d697bc9ff3f58d7b71318cee0f53678,credit_card,3,163.58,1,0
1ad9ba29c8a520d8f3a8052fabdbf46e,boleto,1,112.21,1,0
a3a24237e6382c1f409a6267f206a087,credit_card,6,67.13,1,0
bcafe5369145806f5c012da26c496a39,credit_card,1,85.16,1,0
d029aed4c68bfb0519211c6971b4b82b,boleto,1,153.09,1,0
6c214c3ee7e08a8b8c20d95d7e7ba215,credit_card,2,309.85,1,0
c3596ec59d5f965ff86933aed7821721,credit_card,2,44.25,1,0
d92ec01edb4390e4a8e311202039e06a,credit_card,9,452.81,1,0
aa57c8f21178b5061a77762e7efa5828,boleto,1,50.87,1,0
9eb558dc91f57ce1f1fb9ebc60bf8963,credit_card,6,67.5,1,0
322c7c19e12003144d90c31215ec170c,boleto,1,38.01,1,0
e608a62334dc69f423bb65e0a232e064,credit_card,3,204.92,1,0
1a62fd2d470da1ce51e2d26cea9a44ff,credit_card,8,139.16,1,0
2e25edce866b2fcb977f54d25a294b09,credit_card,10,119.53,1,0
f912318b97b5cc776cbcd05bc2b4dee5,credit_card,1,62.11,1,0
b5c568b689a9f0c35c9e008874943ba2,credit_card,2,67.76,1,0
e72ba1ec61415d0cfa8ddfce38a35887,credit_card,2,98.51,1,0
af85e6e8c9f67f653b51429df7839001,credit_card,4,364.91,1,0
5e93017b6f1f803a8daebd361ac1f98f,boleto,1,175.87,1,0
0ab421a822cfefda840345b69417962d,boleto,1,39.1,1,0
f775d07070d41cc84bca7d1ced815c0f,credit_card,1,54.07,1,0
ce699ae4abc92356538ece036da1045d,credit_card,5,57.36,1,0
3e8b6a918b978e2d97d2b3d2bb8f3b0b,credit_card,1,68.29,1,0
007ff0b0f79be782f633fc3b18cbe337,credit_card,1,55.11,1,0
d2eb9999568d1bba9d671c53926039cc,credit_card,8,155.28,1,0
c280d77c2800c733a67500696044791d,boleto,1,25.43,1,0
3609efe3e67d76fc425ba5fd19fd4bd5,credit_card,6,251.09,1,0
8c389c12aa23b689926d20a01729206d,credit_card,2,93.64,1,0
ec311444a53b23c85b5004ee2682b76b,credit_card,4,101.26,1,0
a2fc0d6559cd85b95e1a02c8d97d55ec,credit_card,1,27.38,1,0
8faff12af96ce78eba0d5b1597d5baa9,credit_card,1,84.7,1,0
ebf6d4734dafb7b6c2c67b98db1b90c4,credit_card,4,108.46,1,0
cc33143e956d12c68737d2ea49910386,voucher,1,31.78,0,0
472ce7491b9e1d5409e48c3717a8072e,voucher,1,44.1,0,0
e020c537e96d13d9331a1badf93b50d1,credit_card,5,52.42,1,0
3a8b1e565c498e2688ae1e60745544d8,credit_card,2,70.91,1,0
6a8ead05c1fec9733ff10c379faa4e59,credit_card,3,125.2,1,0
793e4123530e5d56e9ac29206774799e,credit_card,4,41.5,1,0
d878a5313be350f1299ab46a1bed9254,credit_card,2,88.89,1,0
0cf7571add1c69ad1e6c35589c2a8876,boleto,1,44.09,1,0
2321c02e9006c158014df8d2e9b00225,credit_card,6,161.12,1,0
b581194c5a3e89062586392d4a0e6def,credit_card,2,55.24,1,0
ab74c0e5d243c75a0289ac0ed8811a97,credit_card,3,37.82,1,0
9117caf70eb0fe8d15d5a79da085be5a,voucher,1,128.13,0,0
341aa5f2e049abdcf01324107401e6d8,credit_card,3,68.05,1,0
2aa8454e751e7fc82eba1192b4e49aad,credit_card,4,1173.11,1,0
ad5e99a57ab431d66728520491ed659d,boleto,1,70.72,1,0
c4a813b981516ec9f56994ad042d9fbd,boleto,1,43.49,1,0
05e52cc535bf067c2eb8337443ca0fc0,credit_card,2,155.15,1,0
46187163a72a66be74e80f184c79226e,credit_card,1,46.17,1,0
188f31b5ce7e58114dc03f7d6289f9a4,credit_card,10,1032.11,1,0
fc4b2a0590430c3cef1c11dc737e4517,credit_card,2,73.34,1,0
4de9f74515c35fa2eb482457a683ee14,voucher,1,162.89,0,0
30fad506e0a3f97390f19a636e08894e,credit_card,1,117.96,1,0
d7b6d0af984b10e088f7420344115d2c,credit_card,2,134.68,1,0
80e3778eb13610b0026e877f2247bb73,credit_card,15,246.29,1,0
8833f31fc345a814293e41677c701c27,credit_card,1,48.24,1,0
c7fbc344dbbad59f3446f56555ed649b,credit_card,1,62.39,1,0
c63112181863ee049837cf2a0ecbfab7,credit_card,10,220.04,1,0
d977821da81b766c90bcd3351f0dbf19,credit_card,1,46.13,1,0
c25ada6e50a408a7219bea45738372b2,credit_card,2,66.11,1,0
420d28103f84eb7c76bede8dddea608c,credit_card,1,52.9,1,0
b71120118f93a1ef696fa9e4a34597ff,boleto,1,123.52,1,0
b55d769ec9ecc14f35096c6a4c5d83d7,voucher,1,19.66,0,0
ccc1762fa4bea334f80983e3f3a933b6,voucher,1,23.41,0,0
f7e13134cbda2f29f8690ed0dcb2e480,credit_card,1,373.55,1,0
036b791897847cdb8e39df7943367474,boleto,1,59.33,1,0
4b7c75647aa227e46207431cad3bf247,credit_card,8,163.68,1,0
523e4c5c14788a136fa42fa8fadbb06d,credit_card,8,90.46,1,0
d1cd7d486ae6facbe6c2a59a51c6d1f3,credit_card,1,27.3,1,0
eb9cf2c383ca81f5d9750cc9e75fef41,credit_card,5,75.53,1,0
f2817b9b62f285df8c6fc08f6ee87077,credit_card,3,78.42,1,0
41ad2ae32ee66c07ef3b0301ba02ad27,credit_card,4,141.23,1,0
c5b31150f4307952a53f840287f03759,credit_card,4,311.59,1,0
5c2bbf0c34b51eec1e79c0d7ef81f86b,boleto,1,158.33,1,0
84e34554c40b81ca0f4228e7c59179f9,credit_card,3,179.01,1,0
eca9f43372e64e01322fd21afd0bb842,boleto,1,193.92,1,0
4b30d547305dc914c94aaef8f842ebc2,credit_card,2,210.73,1,0
8293af079b19a6349d758b3c16ecd6dc,credit_card,1,28.09,1,0
6e9370a06b1db5a9e470ca937fec62c7,credit_card,4,42.58,1,0
82f24cd9edb3455aa561fb4553ab5d1e,credit_card,1,14.69,1,0
469281a9ac9b1cb74fedc17445f70fb1,credit_card,10,469.47,1,0
1d8c5225cf536be1cf53c5bb8d456e7a,credit_card,1,73.49,1,0
48d4561752bbf4833c3cabba8d5a7c93,voucher,1,14.68,0,0
eb331761cad75951ae1b5c9dd275cd22,credit_card,3,211.89,1,0
4f9a350ccfff326b528a0d7e24ca8743,credit_card,1,61.33,1,0
26de0ad903879b7f28b74d5f60426198,voucher,1,16.65,0,0
bbe5ef975154a7473c4c595fa3385edc,voucher,1,15.4,0,0
3eaff0f1e83006a8d5ef491c01ab176a,boleto,1,128.31,1,0
e1bf61ad2edc26abb98c7d7f4a8dc47c,credit_card,2,407.74,1,0
4ff28b0bb9e2445c8ff2280678655d6c,credit_card,2,153.96,1,0
af4d478ab583f7d5a1c2eb0313ae763d,credit_card,8,189.01,1,0
97552822029d7859e945e88913d3e814,credit_card,3,321.17,1,0
3bd40e0c282b7b2b26cf8211b8697490,credit_card,4,58.27,1,0
fc297415452e5dc0d06afcd16e864ca8,credit_card,1,55.15,1,0
e866dc21d680405383a1dcad4821f2df,voucher,1,20.0,0,0
93e0e074b46eb5837fc8056c8e70710f,credit_card,4,507.17,1,0
499062ee7ee19172573b081758302721,voucher,1,36.69,0,0
83f8459006c34fe926f44256bb057bee,credit_card,6,75.16,1,0
3a1ce4053005d669ac4e0047a13573cf,voucher,1,20.72,0,0
7766424657aa0cfbf1703f9550144964,credit_card,2,65.17,1,0
14b5c4cd4b8db87b8c7582add54038c5,credit_card,5,102.13,1,0
ebc7576de7c411cd4196d81d312d191e,credit_card,1,37.38,1,0
fb044859ae3cc0721c694443c343aed4,credit_card,3,188.92,1,0
66c21fa04706b27438fe03e00ba596f0,credit_card,3,76.09,1,0
bd9437912c7f33aee54e576b86b3a276,credit_card,10,858.65,1,0
c8c4cee82cc04a8966a13f97e9366b82,credit_card,2,52.55,1,0
85c1196c9210adc4d2a1b1685b1d0404,credit_card,3,308.95,1,0
9b66774dda742e3c08b4176c3867254e,credit_card,1,394.67,1,0
26a3a890da3f4724d81df62f315000db,credit_card,1,33.59,1,0
57c39a946fb5e8e626649f02732b7cd5,credit_card,3,56.43,1,0
aff4f3bc26eab89509ea11af24bd9cd6,credit_card,1,75.16,1,0
43e5d97c6f9174919eb5141c513b8a9d,credit_card,2,201.74,1,0
1db2abc72703311e809fc353b3cc4b65,boleto,1,51.68,1,0
9ada0db3646e21d9c02c794e3ff4f202,voucher,1,39.7,0,0
69ad607f304efff8c01f1d47e95c2f58,credit_card,7,76.72,1,0
a78827f77fce6acac3db78145b4c7f4a,boleto,1,77.16,1,0
827a916734ee2f155b25cd4ff2d8022f,credit_card,8,163.25,1,0
202eb2abbea8d44b14fc380afebe3ff3,credit_card,1,57.23,1,0
666ecb70d41cfad51e40ba2aa0b60f1e,boleto,1,148.1,1,0
0a472c47d928bf4cd8b6a7a30345eeb7,voucher,1,490.99,0,0
bf8cabc20b754099042ee715b4d92e48,credit_card,2,1220.64,1,0
e940dfc11f35a222dc7dd0e6700aecc0,credit_card,6,227.27,1,0
b4d46147f1aaa1a984aa0ab1cd7b2e4c,boleto,1,106.75,1,0
d5aa3ecef9ff525fa798578bae2ad559,credit_card,4,200.68,1,0
4f19a1eec8629269d786257709253fc9,boleto,1,157.22,1,0
6e423e84dad4440e916d554b5f0643ff,credit_card,2,217.06,1,0
5fbb36c2e55d34d7799cb74e65d73a62,credit_card,2,88.69,1,0
34cb7aea9fb1df274bca0a4ade9c4f05,credit_card,3,102.03,1,0
c1446140c078144be23c01e9858697b6,credit_card,2,60.85,1,0
402004d06d37321d07ea462d07df9947,boleto,1,231.94,1,0
53be479f3b3486d26abed234b365a359,credit_card,10,842.6,1,0
9276d962aa1c30600102c556bd3b57d6,credit_card,4,214.04,1,0
e7d39ee13283ab636ac39f8a97175320,credit_card,2,86.02,1,0
e9435c6647559b99f3fd1fb54fb566eb,credit_card,7,154.47,1,0
ca46eb68fae2bde83aab2f0400cabf6c,credit_card,4,128.1,1,0
7dd8c91586e38659c39c2e1d0fb01511,credit_card,1,43.77,1,0
287791188818821b1e768b55b446bc27,credit_card,2,165.16,1,0
15d849612f479d808dc030e4e1ba39d6,credit_card,7,152.56,1,0
cebaf65c7b34d3f42d887421dbaa1a30,credit_card,1,38.09,1,0
c9b045114b2a561d952e2b7a3e7593b3,credit_card,8,261.96,1,0
e35528176e3374bcb21842931b5a3e8a,boleto,1,118.81,1,0
0fb1f7c7042e9fa84d8d415c5fdec5c9,credit_card,1,29.1,1,0
558664b1fbd872709e44602c70ff9256,voucher,1,15.27,0,0
e8f9c3d144b4f81b7250b660737b1256,credit_card,4,66.05,1,0
bd5b7e9241d5281b1d7e865b489d6ddd,credit_card,4,162.65,1,0
a8e8269613bcd0404425870b1095400e,credit_card,4,45.68,1,0
bde485bef13be8b3bd38071e027e954f,credit_card,1,39.11,1,0
d859b40b1d9bb3cdd347358688bc3272,credit_card,4,95.76,1,0
fab137488ea6654792ec4cac3000cee8,credit_card,1,36.46,1,0
3f47ec0b2559c907cfd0ba667d4674b3,credit_card,6,61.79,1,0
37b6a6302848e0ce3dfefef7716a70b7,credit_card,3,463.69,1,0
932917bf5776b6b41c8184cde607a9bd,credit_card,1,68.87,1,0
f237e8ddc05a21386ec9441d40f8e09e,voucher,1,39.4,0,0
a805ad38c6962dfe3c42effceddb6a3f,boleto,1,53.1,1,0
b71f2bcb304134cd03bb33a3f86a5a46,credit_card,4,44.38,1,0
274f33c3b4d5612a37e3a223a2d9bc5a,credit_card,2,411.69,1,0
7d666b83ead768ecbc15773ef8ef6c42,credit_card,3,58.28,1,0
30597e915fa41c74c59cf5f8ce640d3d,credit_card,1,57.04,1,0
89d7caced0290837749c7a193da64478,credit_card,1,86.83,1,0
ce2b74275022f728e4d0c3302e07f13e,credit_card,4,43.22,1,0
089842dfdfa1f3826df7d96896c49653,credit_card,7,216.14,1,0
f4b984332e7956371b352bb4edae2cac,credit_card,6,215.01,1,0
33677835cbfd6206b10d3ee75b6142ef,credit_card,1,1.69,1,0
12064b26c801bd0f7b82c2fb033e382e,credit_card,2,107.24,1,0
87de7ee4012989d6126fe09989746eaf,credit_card,2,38.11,1,0
84d21eead7694f99925e7e056ca88832,credit_card,3,126.19,1,0
c2efe3316fd0545aecf304c9689a33c0,credit_card,1,67.96,1,0
df408c5fd9ac041cb84e393a6ff9e75c,boleto,1,121.62,1,0
f76db3311899c16f22f22a735377c6bf,credit_card,3,403.27,1,0
ae101f141494b1098855d1145e80341e,credit_card,2,515.08,1,0
9350d73de3cd100398a33f60fb84f46f,credit_card,1,147.14,1,0
ba8725726da21140bbe12319d7369d39,credit_card,1,118.19,1,0
cfeeea2d9febd146693ff38c33b0b2b8,credit_card,1,49.39,1,0
1a1ca27f20c0784d452027dae3f0b5c8,credit_card,2,163.02,1,0
96fbb3c21966b51cc6e5176010070f2b,credit_card,1,17.66,1,0
0bc4a984d79279c843421830f595273c,credit_card,7,85.52,1,0
bef797897a2dddfbb08f9dff9c5ef7b7,voucher,1,24.08,0,0
57ab8147bbaaee1cb90625da032adc65,credit_card,1,78.2,1,0
dda7e9dc97ce2a40812663bc5e279c71,credit_card,6,127.48,1,0
2b6908be5cc36a149ec9cb0bcdaf3866,credit_card,1,108.04,1,0
a173a87bc70963a0ab33b92dd6f193dd,credit_card,2,76.98,1,0
b2d8f25001ce7046b4e70b6bbc1525c2,credit_card,4,45.09,1,0
48a2f7e1d2c08321278f947050d5a1d4,credit_card,10,165.58,1,0
9e53fa9efe2d935b373fe8120ae8a79b,credit_card,4,41.75,1,0
bfe28aa1dfc04a7e2d243e25622e2c58,credit_card,1,199.0,1,0
9ad384830a3bad800634d385f5f4d435,credit_card,1,93.81,1,0
87a838f48767365e2b786c485ef2e8b0,credit_card,1,56.42,1,0
1f668cb933ff919d9c0f22d752b4503a,boleto,1,82.33,1,0
0f9c4649f5424745dd8ecf5147c6e00c,credit_card,5,52.37,1,0
4460d444aff619a6e34f6080d64a3e73,credit_card,1,72.36,1,0
4263982d4e708f50640e858a5cce3baa,voucher,1,50.0,0,0
a6a646a5b9697b6efb2817faf8e21426,credit_card,3,225.08,1,0
4fe2e8b329e56a00aba9b0136b46f00f,credit_card,8,82.97,1,0
3a5e90544587e9755b94618af63ab9de,credit_card,1,114.85,1,0
4d3e2d7309a1b884bd8b7c9597d29483,credit_card,2,193.59,1,0
3434e5afc6505a2ae4ae9300e35fb818,credit_card,9,97.41,1,0
3c9009e712f443adfdc5f85fd157d09e,credit_card,3,37.79,1,0
bb67a1014c3abbea2865926f91a66e26,credit_card,1,99.43,1,0
a012081ae7cc2159673399ef664ed7fe,credit_card,10,156.85,1,0
9b5cdd92eedda2a3bede315d1c35c93d,credit_card,1,47.18,1,0
af4cba92abfe8fdc4502754b7d91beb8,credit_card,10,217.64,1,0
42e981c81e8c45cbe5b10d8456a0bc1f,boleto,1,93.82,1,0
c55086eeed63b963d33c3253b9954895,boleto,1,593.24,1,0
35d89cb00c04825ece90d7a205c0347f,credit_card,8,88.56,1,0
bc1e260c14566150f353c716e61215e4,credit_card,10,152.16,1,0
ede7a83eecd35db0e8db274811529d98,credit_card,1,32.37,1,0
45193dbb3e96a6b68bcd317c6f840fb5,credit_card,10,248.48,1,0
998a27693557ae31e5e24fe002890865,boleto,1,192.0,1,0
501fa503297c10bde871ab325df28a23,credit_card,3,83.41,1,0
aba40f06818d2d5bd3590b335352fd3f,credit_card,1,30.77,1,0
accd923380006cc7eb4df308538f9cfd,credit_card,6,325.36,1,0
5bd6d7a2a88f8150d8fa5b7e9158ec7e,credit_card,10,184.99,1,0
aad7d7dacb681055d348e02842f0590b,credit_card,3,34.82,1,0
7563e13fcf7f6c6d8db57ef0c5760c87,debit_card,1,86.62,1,0
20469319e0bed934658208f7bf3015ee,credit_card,6,168.36,1,0
d9c51e8f2151f049f14ba77dfe8513b9,credit_card,1,48.3,1,0
90ff3cffbad0c03e76cdb32a788a649e,boleto,1,34.68,1,0
cb4d128e05fcc01db72fc61636a9e49c,credit_card,3,164.5,1,0
bbf7ad105edc929937625364891dc8c6,credit_card,3,89.88,1,0
855c94f62a3a8d4d9a5829e7e293ebdd,credit_card,3,272.63,1,0
81e54776f3bdf237512b1ceb5337a066,credit_card,1,29.51,1,0
6c40af4bcbf19655a93e8d2cc37ac57f,boleto,1,151.14,1,0
06e93d3bf0469b969d3eb95a8d55d68f,credit_card,4,124.62,1,0
f8f060d6183c5d1a9b6415d1be10921a,credit_card,3,67.01,1,0
498fddb261b6ddd5974cf8bea3374388,boleto,1,141.65,1,0
4d4c65feca16bc9de359cb5d4feef10d,voucher,1,144.96,0,0
d08257023bba46fdf7e3cfcccac606b8,credit_card,1,122.0,1,0
a2c188c4797a746ba81a77bd44c07aae,credit_card,2,123.47,1,0
38648b71bc657c2d7c0f96930cee401c,credit_card,2,48.69,1,0
8237087537c881d90057c801bfbbeb83,boleto,1,139.98,1,0
b73c273d02a8045c60df03ae7c03dc4b,credit_card,6,159.3,1,0
28116a9f673362aaa7a4349192ad5e61,credit_card,10,233.2,1,0
b49280601245b2027c099b20ab2b72c0,credit_card,6,66.65,1,0
