geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_state,region
44200,-12.548774551976832,-38.71258824955349,BA,Northeast
44230,-12.39704702659333,-38.756623795015,BA,Northeast
44250,-12.122178847279342,-38.79088328491321,BA,Northeast
44220,-12.779416703064127,-38.77728408911774,BA,Northeast
44255,-12.045470004102038,-38.766858100554245,BA,Northeast
44280,-12.304876450822585,-38.63967132748961,BA,Northeast
44270,-12.394394307759336,-38.6262354709915,BA,Northeast
44260,-12.024993626551408,-38.86554876669405,BA,Northeast
44218,-12.661775303973426,-38.751328908632885,BA,Northeast
44380,-12.655868277332464,-39.10044839031422,BA,Northeast
44300,-12.605515120569944,-38.96137168839266,BA,Northeast
44320,-12.50472665347062,-39.000224905678,BA,Northeast
44360,-12.604029419623794,-38.97362096434279,BA,Northeast
44340,-12.627486590276227,-38.996325559626605,BA,Northeast
44350,-12.601248223442916,-39.04132452197248,BA,Northeast
44330,-12.406538999999944,-38.93279749999997,BA,Northeast
44345,-12.540125884554271,-39.18492832018519,BA,Northeast
44400,-13.024739772234735,-39.03807364945823,BA,Northeast
44460,-12.897535344930448,-38.67483414792295,BA,Northeast
44420,-12.774054668696486,-38.92041410355151,BA,Northeast
44450,-12.876405572530642,-38.75686542397063,BA,Northeast
44470,-12.957307643153902,-38.60683185817536,BA,Northeast
44490,-13.075199875614484,-39.00233283267448,BA,Northeast
44480,-13.044163760225688,-38.84256226600025,BA,Northeast
44428,-23.514302546209343,-47.13083935539563,BA,Northeast
44570,-12.976625709087005,-39.26125341212673,BA,Northeast
44540,-12.773596060215278,-39.16955538767978,BA,Northeast
44572,-12.974670503474105,-39.273167347680925,BA,Northeast
44580,-13.047493500000002,-39.454452,BA,Northeast
44530,-12.726055994703565,-39.179722511173885,BA,Northeast
44573,-12.964866927575956,-39.24529669554492,BA,Northeast
44571,-12.967481745660082,-39.26316308671777,BA,Northeast
44500,-12.764402339879744,-39.43035770661008,BA,Northeast
44574,-12.976895206207752,-39.25308429656357,BA,Northeast
44520,-12.482705999999949,-39.61868299999995,BA,Northeast
44550,-12.84610014352753,-39.0904320424556,BA,Northeast
44590,-12.772011128048652,-39.51860126671661,BA,Northeast
44565,-12.971642873575156,-39.394895622278206,BA,Northeast
44575,-13.01131359713669,-39.06463423499724,BA,Northeast
44560,-12.905383181814498,-39.19338734037376,BA,Northeast
44630,-11.709298408746143,-40.14758166586196,BA,Northeast
44695,-11.384726377257865,-40.01348169601197,BA,Northeast
44600,-12.157899638207386,-39.7404365008309,BA,Northeast
44645,-11.669901901501904,-39.8375388502574,BA,Northeast
44640,-11.810624672685105,-39.37858831066986,BA,Northeast
44655,-11.83522274751092,-39.61138610226848,BA,Northeast
44610,-11.81066626949288,-39.90695627262601,BA,Northeast
44642,-11.60921626746858,-39.62708785643596,BA,Northeast
44620,-11.96001379433932,-40.1657216571835,BA,Northeast
44690,-11.25634887131419,-40.94396586102621,BA,Northeast
44650,-11.47117810705438,-39.783890043981785,BA,Northeast
44698,-11.423636288487629,-39.88361681397386,BA,Northeast
44660,-12.15504315276994,-39.4551760772594,BA,Northeast
44635,-11.60604465814939,-40.13709643175909,BA,Northeast
44670,-12.146069999999952,-39.24499499999996,BA,Northeast
44680,-12.298943999999944,-39.31510849999995,BA,Northeast
44700,-11.1853901569017,-40.52296210476496,BA,Northeast
44710,-11.415194493180463,-40.30206210154719,BA,Northeast
44755,-10.863717503774517,-40.13481816308847,BA,Northeast
44718,-10.970298574734704,-41.07775056972885,BA,Northeast
44780,-10.567980916052049,-40.27579671319823,BA,Northeast
44720,-11.433782960882912,-40.59994790874497,BA,Northeast
44790,-10.506779999999935,-40.31730999999997,BA,Northeast
44713,-11.409215807412826,-40.11681996706936,BA,Northeast
44775,-10.74248367715116,-40.13498827655869,BA,Northeast
44770,-10.742703695274544,-40.361641601752446,BA,Northeast
44730,-11.088054238229647,-40.43411971600381,BA,Northeast
44715,-11.525908162761173,-40.31018083875187,BA,Northeast
44798,-10.728516989287918,-41.324376668214015,BA,Northeast
44745,-10.955533429388105,-40.57514743657836,BA,Northeast
44740,-10.938528134110545,-40.41699008651786,BA,Northeast
44750,-11.107471772485226,-40.07027331427583,BA,Northeast
44850,-11.546422707336166,-41.16540997017349,BA,Northeast
44880,-11.643373297213934,-41.4405267684356,BA,Northeast
44885,-11.963163648339838,-41.6424150331594,BA,Northeast
44890,-11.689538393362112,-41.77150624401155,BA,Northeast
44840,-11.84964670773523,-40.792174146132375,BA,Northeast
44830,-11.733088856911984,-40.55720816085895,BA,Northeast
44895,-11.762946537705693,-41.90726687365007,BA,Northeast
44800,-11.863209252369307,-40.4704600448468,BA,Northeast
44892,-11.860459652819213,-41.75396975925798,BA,Northeast
44900,-11.301810573305682,-41.850664043408166,BA,Northeast
44920,-11.351456296763748,-41.66142424263841,BA,Northeast
44940,-11.133308013660791,-42.099116322986056,BA,Northeast
44950,-11.332781571928514,-42.12793164001105,BA,Northeast
44930,-11.295027211364394,-41.98903689950129,BA,Northeast
44990,-11.805968085379076,-42.05890824106461,BA,Northeast
44905,-11.384253783790305,-41.82966892885683,BA,Northeast
44910,-11.455907771291734,-41.43758544002722,BA,Northeast
44960,-11.552925033145996,-41.90222112781989,BA,Northeast
44970,-11.637889131651022,-42.009612415562856,BA,Northeast
44925,-11.04328739010026,-41.97076180289826,BA,Northeast
44915,-11.229782874725764,-41.87801392498291,BA,Northeast
45023,-14.866822005828382,-40.84460155591787,BA,Northeast
45077,-14.841803361171133,-40.87162777910349,BA,Northeast
45028,-14.859266906639837,-40.817382610599694,BA,Northeast
45026,-14.8893525,-40.84248825000001,BA,Northeast
45002,-14.845057975934148,-40.8421127340576,BA,Northeast
45078,-14.831473500000005,-40.88558250000001,BA,Northeast
45000,-14.850040620318518,-40.841375171100495,BA,Northeast
45052,-14.85362699999996,-40.86804350199998,BA,Northeast
45037,-14.904836528997675,-40.83759016763807,BA,Northeast
45065,-14.874607574110652,-40.86328028591053,BA,Northeast
45051,-14.855251652894076,-40.85233870763861,BA,Northeast
45055,-14.846698538003023,-40.8478507013786,BA,Northeast
45085,-14.83967263113856,-40.84760791173756,BA,Northeast
45020,-14.862176465722202,-40.83593563988115,BA,Northeast
45005,-14.852630860050857,-40.832755226519616,BA,Northeast
45075,-14.83362613643365,-40.858744842705946,BA,Northeast
45027,-14.888989891999929,-40.82496999999995,BA,Northeast
45012,-14.85233724753589,-40.80917893318782,BA,Northeast
45003,-14.842024271163934,-40.83530675062037,BA,Northeast
45031,-14.885273216052315,-40.81169630644635,BA,Northeast
45035,-14.840532422852752,-40.8425945888069,BA,Northeast
45015,-14.847990580068124,-40.84578142492353,BA,Northeast
45053,-14.866486796923985,-40.87074687505298,BA,Northeast
45029,-14.875675438038172,-40.81060677124288,BA,Northeast
45095,-14.908489803772444,-40.84039442091319,BA,Northeast
45025,-14.850763260892156,-40.85236215266309,BA,Northeast
45009,-14.852563999999973,-40.81262113499997,BA,Northeast
45050,-14.860320589791645,-40.82071878781236,BA,Northeast
45070,-14.845999999999949,-40.891556348999984,BA,Northeast
45010,-14.854633354982964,-40.847342306826704,BA,Northeast
45089,-14.828166000000005,-40.82744025,BA,Northeast
45066,-14.886274777684806,-40.86291421357262,BA,Northeast
45061,-14.883764195911509,-40.87073831087274,BA,Northeast
45079,-14.842201214887364,-40.890733087959184,BA,Northeast
45058,-14.930478,-40.88709225,BA,Northeast
45008,-14.817119999999932,-40.77610999999996,BA,Northeast
45120,-14.859441898306486,-40.5734482146653,BA,Northeast
45155,-15.45804017556826,-40.73917309517052,BA,Northeast
45130,-14.97806990200687,-40.41216708152836,BA,Northeast
45170,-14.97488135529071,-41.40756111776581,BA,Northeast
45190,-14.671732164127372,-40.47284764797974,BA,Northeast
45140,-15.244950346861597,-40.62066759839507,BA,Northeast
45160,-15.038867068690836,-41.26035878896956,BA,Northeast
45157,-15.505393965709128,-41.23864317402555,BA,Northeast
45180,-14.610353818028177,-41.13256492460093,BA,Northeast
45150,-15.532306280218394,-40.90903026705435,BA,Northeast
45195,-23.70345931883679,-46.56721847621084,BA,Northeast
45177,-14.624939999999944,-41.28158149999996,BA,Northeast
45104,-14.879821077931007,-40.8912119947358,BA,Northeast
45208,-13.860650975558046,-40.06849338679207,BA,Northeast
45280,-14.756761408952382,-40.0902522936814,BA,Northeast
45200,-13.862727524363388,-40.08964220300229,BA,Northeast
45225,-14.016362650986348,-39.8898334521673,BA,Northeast
45260,-14.52387105097794,-40.37247955333515,BA,Northeast
45201,-13.857271358009712,-40.095217177065656,BA,Northeast
45203,-13.851904611327312,-40.07807096959195,BA,Northeast
45230,-14.160558148699394,-40.00765140682,BA,Northeast
45210,-13.86935073199993,-40.082145509999975,BA,Northeast
45250,-14.36610371195841,-40.2076113599604,BA,Northeast
45263,-14.372868899886312,-40.50664697115248,BA,Northeast
45290,-14.841690882261156,-39.98432198935236,BA,Northeast
45215,-13.654545734508668,-40.21567832046024,BA,Northeast
45270,-14.79234843401335,-40.143077871178384,BA,Northeast
45202,-13.865051682241337,-40.12393693168299,BA,Northeast
45245,-14.045718833379512,-40.562250676629375,BA,Northeast
45255,-14.240852852827874,-40.77370820316393,BA,Northeast
45205,-13.8674263169011,-40.06839402817575,BA,Northeast
45206,-13.877879666891788,-40.0624497606399,BA,Northeast
45204,-13.85651383288314,-40.05666666107013,BA,Northeast
45240,-14.149114754362223,-40.24219882208543,BA,Northeast
45220,-14.127145555821828,-39.889843825897806,BA,Northeast
45265,-14.345544633783703,-40.90606709719973,BA,Northeast
45285,-14.75216224082074,-40.090125591224265,BA,Northeast
45211,-13.87023415540554,-40.10340823674647,BA,Northeast
45209,-13.871931419340156,-40.06643550785385,BA,Northeast
45207,-13.869193938980375,-40.05450950077196,BA,Northeast
45345,-13.538294432442902,-39.97021044777242,BA,Northeast
45360,-13.44003867686294,-40.43490763672246,BA,Northeast
45350,-13.53145506598426,-40.15022862459009,BA,Northeast
45315,-12.866442174990429,-39.86301764824578,BA,Northeast
45390,-13.025164385802636,-40.06615589348238,BA,Northeast
45325,-13.104452358216312,-39.795793515677545,BA,Northeast
45370,-13.253854499999996,-40.08780449999999,BA,Northeast
45300,-13.03265683265314,-39.589148023011965,BA,Northeast
45305,-12.946367024042791,-39.52282824415811,BA,Northeast
45320,-13.295945239037316,-39.82063913962193,BA,Northeast
45330,-13.357596063687067,-39.81437736137643,BA,Northeast
45375,-13.26185047191616,-40.36616960702636,BA,Northeast
45340,-13.44160755673099,-39.93735932451752,BA,Northeast
45310,-13.270080326691156,-39.66128487819644,BA,Northeast
45365,-13.474702866264805,-40.22334076258343,BA,Northeast
45355,-13.85450767942024,-39.74428182993004,BA,Northeast
45312,-13.24249999999995,-39.75805999999994,BA,Northeast
45400,-13.37094734588704,-39.07229361087708,BA,Northeast
45435,-13.730306199788464,-39.14335471928191,BA,Northeast
45480,-13.228184823758374,-39.50315719838939,BA,Northeast
45460,-13.682733177093008,-39.4777260139901,BA,Northeast
45450,-13.745920997465692,-39.4899800062949,BA,Northeast
45455,-13.782265257030888,-39.68846446665124,BA,Northeast
45416,-13.456558874119256,-39.424414014420016,BA,Northeast
45445,-13.94668292586287,-39.10266526112056,BA,Northeast
45465,-13.605505320721866,-39.48962487446564,BA,Northeast
45430,-13.530885128553676,-39.10677156996452,BA,Northeast
45443,-13.82301963907162,-39.14040818344295,BA,Northeast
45440,-13.603968230689324,-39.1019018596165,BA,Northeast
45428,-23.481338930059437,-46.592285238963605,BA,Northeast
45452,-13.80966046061372,-39.62153696087605,BA,Northeast
45490,-13.182275675453353,-39.423033,BA,Northeast
45436,-13.761025456293718,-39.37350103761875,BA,Northeast
45470,-13.259276679691544,-39.56986932710404,BA,Northeast
45420,-13.485305479279337,-39.04763856047775,BA,Northeast
45580,-14.066263049084226,-39.63819295865872,BA,Northeast
45500,-14.160738857454287,-39.37388916789875,BA,Northeast
45590,-14.434504729883969,-39.902406459767946,BA,Northeast
45530,-14.274911470763398,-38.99703199903161,BA,Northeast
45570,-14.131133999999996,-39.73698674999999,BA,Northeast
45585,-14.146548937637707,-39.73399436801655,BA,Northeast
45520,-14.105039296660694,-39.01580595472984,BA,Northeast
45550,-14.214664379312858,-39.53062792228429,BA,Northeast
45560,-14.211113500115486,-39.60090284777084,BA,Northeast
45540,-14.326773468504886,-39.465897298833816,BA,Northeast
45545,-14.312456240295528,-39.3184252928058,BA,Northeast
45534,-14.277952102631142,-38.995374147173415,BA,Northeast
45656,-14.820535612979878,-39.03132950572518,BA,Northeast
45603,-14.7833551157309,-39.26954106535293,BA,Northeast
45602,-14.78602840827512,-39.28851111073923,BA,Northeast
45615,-14.954770099312618,-39.30689592251005,BA,Northeast
45604,-14.766503521784308,-39.2613705,BA,Northeast
45611,-14.814590518757525,-39.31088684029855,BA,Northeast
45653,-14.798806547762371,-39.034753949665095,BA,Northeast
45650,-14.79049472559921,-39.04261060073353,BA,Northeast
45600,-14.796809086375712,-39.28396585654028,BA,Northeast
45638,-14.63073120118227,-39.55593838379564,BA,Northeast
45606,-14.810505335527624,-39.26821075347682,BA,Northeast
45608,-14.812353324456089,-39.27819235928215,BA,Northeast
45630,-14.674680364193485,-39.368965542190885,BA,Northeast
45658,-14.792528695183035,-39.05847824149158,BA,Northeast
45613,-14.784002377307608,-39.26152874148303,BA,Northeast
45657,-14.828222999999944,-39.03246349999995,BA,Northeast
45680,-14.59052247254757,-39.28872499559806,BA,Northeast
45651,-14.789000770292926,-39.04466706181576,BA,Northeast
45655,-14.81960123333446,-39.026598971929936,BA,Northeast
45605,-14.799996670552249,-39.26890277699232,BA,Northeast
45654,-14.813808032221791,-39.03366385543524,BA,Northeast
45690,-15.290548324370024,-39.07853313993216,BA,Northeast
45620,-15.08331747116175,-39.33873292631313,BA,Northeast
45662,-14.797068935351003,-39.0328900703048,BA,Northeast
45607,-14.8127254052167,-39.27498269663575,BA,Northeast
45622,-15.189915969518989,-39.49538167111002,BA,Northeast
45640,-14.70371820625958,-39.639005184873945,BA,Northeast
45652,-14.786944848019736,-39.03452182595588,BA,Northeast
45645,-14.415947165256304,-39.56605795806613,BA,Northeast
45675,-14.317588960922787,-39.3208783997927,BA,Northeast
45625,-14.808127007425885,-39.47281495136804,BA,Northeast
45601,-14.811269424534586,-39.294158675160894,BA,Northeast
45695,-15.261146540590303,-39.4099324907753,BA,Northeast
45610,-15.19162506791868,-39.49465377360439,BA,Northeast
45661,-14.800401522999948,-39.06818315099997,BA,Northeast
45780,-15.650992904270495,-40.064109836401,BA,Northeast
45710,-15.119168211880428,-40.06723059750183,BA,Northeast
45700,-15.257043246448555,-40.24755211052718,BA,Northeast
45790,-15.595297494309218,-39.87073777476225,BA,Northeast
45720,-14.988295668699989,-39.92482325371688,BA,Northeast
45760,-15.5690278123794,-40.42543962059285,BA,Northeast
45745,-14.866156912592125,-39.59667070156813,BA,Northeast
45740,-14.85841772593474,-39.660993995191134,BA,Northeast
45770,-15.61872434164873,-40.2628444086397,BA,Northeast
45712,-12.9802848687172,-38.43565483389116,BA,Northeast
45750,-14.894156638394673,-39.42820313846944,BA,Northeast
45725,-14.964550590255865,-39.81288957880592,BA,Northeast
45730,-15.14069772599072,-39.72623923243324,BA,Northeast
45821,-16.36031750905469,-39.59120263500393,BA,Northeast
45810,-16.44446967266491,-39.06166956260506,BA,Northeast
45860,-15.67671561025265,-38.94519639615488,BA,Northeast
45836,-17.03045192465799,-39.54123165657179,BA,Northeast
45823,-16.323948431771136,-39.57305246217545,BA,Northeast
45820,-16.37787453533949,-39.58753930062822,BA,Northeast
45818,-16.59589463202838,-39.09926787523416,BA,Northeast
45800,-15.862078637260714,-38.87762372118182,BA,Northeast
45816,-16.48006288480821,-39.06740132856377,BA,Northeast
45880,-15.414317002261669,-39.497913802834034,BA,Northeast
45834,-16.842912123142085,-40.160974024320346,BA,Northeast
45807,-16.28592112697296,-39.02270440270471,BA,Northeast
45848,-16.58243230060531,-39.55961658141876,BA,Northeast
45828,-16.370771068590113,-39.57083695161823,BA,Northeast
45890,-15.463703788418414,-39.64492871803132,BA,Northeast
45822,-16.360734668391373,-39.590633030620445,BA,Northeast
45830,-16.377468428999975,-39.57671805299998,BA,Northeast
45850,-16.087707573193033,-39.61568485782925,BA,Northeast
45826,-16.36399564389473,-39.579752092161065,BA,Northeast
45870,-15.610013909083872,-39.4359710541524,BA,Northeast
45865,-15.431588999999995,-39.33232875,BA,Northeast
45840,-16.583875436328864,-39.7855610979958,BA,Northeast
45855,-15.97123725980882,-39.53052993205311,BA,Northeast
45825,-16.36759557521433,-39.56816445631807,BA,Northeast
45829,-16.386515999999993,-39.5819415,BA,Northeast
45824,-16.367638636879693,-39.57364822163566,BA,Northeast
45985,-17.535750755701727,-39.74539586881596,BA,Northeast
45960,-17.371889587494103,-40.22622090938798,BA,Northeast
45930,-18.07497921030804,-39.54390851092875,BA,Northeast
45987,-17.53748066658315,-39.73998070475559,BA,Northeast
45970,-17.167313907077183,-40.33230932986439,BA,Northeast
45900,-17.735917159654786,-39.263405392403854,BA,Northeast
45990,-17.544689915540296,-39.732032076125,BA,Northeast
45928,-17.8909175883781,-39.86237040435775,BA,Northeast
45986,-17.52425531209008,-39.7686386514307,BA,Northeast
45995,-17.532113159516918,-39.74654461560601,BA,Northeast
45980,-17.338279504195743,-39.22802565319706,BA,Northeast
45993,-17.533425408961115,-39.75252812164088,BA,Northeast
45983,-8.056736000115334,-34.9159460114293,BA,Northeast
45936,-12.88391299471988,-38.47812242299029,BA,Northeast
45994,-17.530789975548146,-39.76235742240667,BA,Northeast
45940,-17.687139520271405,-40.10809801672845,BA,Northeast
45992,-17.543541535226055,-39.74327274908316,BA,Northeast
45991,-17.561900518882013,-39.74438214149063,BA,Northeast
45910,-17.311654999999945,-39.63244499999996,BA,Northeast
45989,-17.54064280153136,-39.71170153771673,BA,Northeast
45997,-17.544021819198743,-39.735654225982486,BA,Northeast
45972,-17.197929147993605,-40.22019616468929,BA,Northeast
45988,-17.53507500240644,-39.72855300240645,BA,Northeast
45920,-17.891522168784007,-39.37094244016125,BA,Northeast
45975,-12.933428437159534,-38.49847245588348,BA,Northeast
45950,-17.613398908242203,-40.34521865686423,BA,Northeast
45998,-17.540705430609286,-39.74901898166358,BA,Northeast
45968,-17.452539769992867,-39.95006450115038,BA,Northeast
45955,-17.322349500000005,-39.89341574999999,BA,Northeast
45996,-17.53271042770942,-39.73562214667267,BA,Northeast
46170,-13.582454935488547,-41.81253669125625,BA,Northeast
46100,-14.21009227483139,-41.68123821749442,BA,Northeast
46110,-14.386458558394308,-41.880083301584975,BA,Northeast
46140,-13.649606510639636,-41.84169289659037,BA,Northeast
46190,-13.4467847516547,-42.24640499160228,BA,Northeast
46180,-13.393046999999946,-42.13428199999996,BA,Northeast
46130,-14.42486356982162,-41.45314939171246,BA,Northeast
46165,-13.764008037115811,-41.766685333010486,BA,Northeast
46103,-14.037349999999948,-41.73430999999994,BA,Northeast
46270,-14.941374412362489,-41.71780686552535,BA,Northeast
46255,-14.662398685198136,-41.49171667028968,BA,Northeast
46200,-14.899195186524665,-41.96798995146055,BA,Northeast
46250,-14.689602778499232,-41.67981602385163,BA,Northeast
46220,-14.406974523732506,-42.07954972491689,BA,Northeast
46290,-15.024268200051852,-42.36745315038619,BA,Northeast
46280,-15.03983327056576,-41.93440289943276,BA,Northeast
46225,-14.206466879743363,-42.11759109424941,BA,Northeast
46205,-14.575448999999946,-42.04672099999996,BA,Northeast
46360,-14.489752500000003,-42.68469149999999,BA,Northeast
46310,-14.847742412249344,-42.43282012685237,BA,Northeast
46300,-14.502000888049166,-42.22335735502678,BA,Northeast
46380,-14.409515438817422,-42.86620788150694,BA,Northeast
46350,-14.766461385217164,-42.65983204118505,BA,Northeast
46390,-14.272349769183322,-42.2580151875978,BA,Northeast
46330,-14.687244603895069,-42.5053148340679,BA,Northeast
46335,-14.58924414572921,-42.43811682600474,BA,Northeast
46315,-14.793861863118089,-42.27185584455013,BA,Northeast
46430,-14.224788977578138,-42.77686614606025,BA,Northeast
46445,-14.303553692549825,-43.76672976677978,BA,Northeast
46438,-14.414049086505864,-43.55207641087026,BA,Northeast
46440,-14.338046002910374,-43.77291695693734,BA,Northeast
46490,-13.77767499091745,-42.72304603635042,BA,Northeast
46400,-14.066621759983953,-42.49104721619407,BA,Northeast
46480,-13.909296241964928,-42.84311204573624,BA,Northeast
46446,-14.21264711723081,-44.28326317981075,BA,Northeast
46460,-14.264216317135478,-43.16390403083764,BA,Northeast
46470,-13.614511062182782,-42.940814015598654,BA,Northeast
46425,-14.036076215728997,-42.14268043586039,BA,Northeast
46450,-14.572936785160914,-42.94651335625747,BA,Northeast
46410,-12.40124246429234,-38.75402194721073,BA,Northeast
46500,-13.020057805547284,-42.693508653720095,BA,Northeast
46580,-13.546366846297762,-42.49195489123055,BA,Northeast
46570,-13.377568510205474,-42.52887156986038,BA,Northeast
46540,-12.880643352683414,-42.48797996878386,BA,Northeast
46575,-13.333729171545942,-42.29746740329848,BA,Northeast
46530,-12.829298119721413,-42.73219378300494,BA,Northeast
46550,-13.12224233091654,-42.28918802520783,BA,Northeast
46560,-12.989122251279436,-42.22005486173956,BA,Northeast
46670,-13.50936539404896,-41.59299581183551,BA,Northeast
46620,-13.762025736698014,-41.0447533455456,BA,Northeast
46650,-13.626367667837362,-41.32333173748239,BA,Northeast
46640,-13.8158474280055,-41.30183467111952,BA,Northeast
46600,-14.022371160845278,-41.24563187094334,BA,Northeast
46690,-13.250584431044702,-41.66252498498597,BA,Northeast
46740,-12.705754721441645,-41.830122157825066,BA,Northeast
46765,-13.15200989080445,-41.776627995941126,BA,Northeast
46730,-12.813887999999944,-42.16301449999997,BA,Northeast
46700,-12.648863221125978,-42.21681034083437,BA,Northeast
46770,-13.29208251191042,-40.95399252382085,BA,Northeast
46760,-13.4162283473478,-41.28252235440946,BA,Northeast
46790,-12.993710409046292,-40.96125818943741,BA,Northeast
46750,-13.009760986228931,-41.3725627872993,BA,Northeast
46780,-12.999977266985717,-40.53429202889495,BA,Northeast
46766,-13.107973108427256,-42.010224873017975,BA,Northeast
46820,-11.97235583122826,-41.26406952264281,BA,Northeast
46800,-12.286438949954182,-40.50143616163704,BA,Northeast
46835,-12.816072722350311,-41.06980167889549,BA,Northeast
46880,-12.521098299259362,-40.30992529346268,BA,Northeast
46860,-12.768737085366936,-40.21564152337491,BA,Northeast
46805,-12.139584443049062,-40.36117157039191,BA,Northeast
46850,-12.661956005873767,-40.60565071883635,BA,Northeast
46810,-12.08280062686555,-41.09455635142474,BA,Northeast
46875,-12.708027425783014,-39.69774092157547,BA,Northeast
46830,-12.805799274074394,-41.33381531066535,BA,Northeast
46833,-12.59372096891573,-41.01442317096993,BA,Northeast
46865,-12.79991674393986,-40.35400462369489,BA,Northeast
46825,-12.354838947642053,-40.90398557286282,BA,Northeast
46840,-12.65068701692024,-40.93430939537421,BA,Northeast
46900,-12.417565593508437,-41.77085031745074,BA,Northeast
46970,-12.287128158459996,-41.16958186909341,BA,Northeast
46930,-12.512308577390838,-41.574648732359,BA,Northeast
46960,-12.562136999999993,-41.39012133262561,BA,Northeast
46980,-12.279907080447131,-41.5161318877817,BA,Northeast
46990,-12.090919221139911,-41.65081221687846,BA,Northeast
46985,-12.284385335976088,-41.51279710852601,BA,Northeast
47100,-11.090032261761426,-43.140657823476445,BA,Northeast
47120,-10.71856904846853,-43.63389716906193,BA,Northeast
47150,-10.997629822209422,-44.52479494054948,BA,Northeast
47115,-12.213722999999945,-43.55862649999997,BA,Northeast
47160,-10.7202751094587,-44.03490962562292,BA,Northeast
47200,-9.622197368243292,-42.08086188764716,BA,Northeast
47240,-10.00380728991482,-42.48453243115851,BA,Northeast
47220,-9.518224445505371,-43.01269672136071,BA,Northeast
47300,-9.179158499999993,-40.97013075,BA,Northeast
47350,-9.740344936801552,-41.8857957581218,BA,Northeast
47310,-12.971960667503202,-44.053717687110655,BA,Northeast
47400,-10.818566530107562,-42.72348411171155,BA,Northeast
47440,-11.008001111673003,-42.39970515725903,BA,Northeast
47450,-11.430435845112113,-42.50579957941182,BA,Northeast
47530,-12.3180640260578,-42.89061273778806,BA,Northeast
47500,-12.698183442348263,-43.1809163399153,BA,Northeast
47560,-11.99804166297367,-42.630876566771406,BA,Northeast
47580,-11.568108090177711,-43.27587755787843,BA,Northeast
47520,-12.184853408392588,-43.216001091607424,BA,Northeast
47590,-11.8186723755844,-42.61512023720324,BA,Northeast
47650,-13.341198797625974,-44.6346609896536,BA,Northeast
47665,-13.402789200822284,-44.19615634465158,BA,Northeast
47630,-13.497194999999945,-43.65124999999995,BA,Northeast
47600,-13.251812618320894,-43.418555625426784,BA,Northeast
47640,-13.38994230959882,-44.19380658365402,BA,Northeast
47680,-14.179312537841964,-44.53741888010503,BA,Northeast
47690,-13.82927640075694,-44.46045428251841,BA,Northeast
47610,-13.09248959751309,-43.46627123459622,BA,Northeast
47655,-13.625227477861175,-44.46683959549042,BA,Northeast
47730,-13.072798461589183,-44.20205075640178,BA,Northeast
47700,-12.981217696833912,-44.04652544386415,BA,Northeast
47740,-12.762397031083625,-43.954629643913485,BA,Northeast
47750,-12.484389855261307,-43.96067478916453,BA,Northeast
47760,-12.707793865926392,-44.00576843452338,BA,Northeast
47850,-12.08678562555841,-45.79992414323213,BA,Northeast
47800,-12.147030551377815,-44.99609163741842,BA,Northeast
47802,-12.130004155594662,-44.976010609160376,BA,Northeast
47820,-12.363780676738068,-44.97783307746004,BA,Northeast
47806,-12.152841337963048,-44.99066031483059,BA,Northeast
47810,-12.144615065808216,-45.00884374690045,BA,Northeast
47803,-12.149819055140773,-44.994249692154,BA,Northeast
47807,-12.155921317922362,-44.98813958094812,BA,Northeast
47801,-12.157045223182498,-44.99950649822065,BA,Northeast
47808,-12.151330103797862,-45.00463781591117,BA,Northeast
47813,-12.169859806853127,-44.988369250768905,BA,Northeast
47830,-12.305761847650334,-44.53999102974285,BA,Northeast
47825,-12.429225064452792,-45.08604599271614,BA,Northeast
47827,-26.919872908118936,-49.08680233821775,BA,Northeast
47805,-12.147001184807044,-44.99833629342452,BA,Northeast
47845,-12.313912429551806,-44.85954730196275,BA,Northeast
47814,-12.948500507698975,-38.46063227264888,BA,Northeast
47804,-12.157029533964364,-44.99315109230259,BA,Northeast
47990,-10.826543999999943,-45.778201999999965,BA,Northeast
47960,-12.007854519145162,-44.70023526385971,BA,Northeast
47970,-11.753135950663646,-44.911506654495625,BA,Northeast
47940,-12.12192771101238,-43.887183709960254,BA,Northeast
47950,-12.234753551058445,-44.41808211184115,BA,Northeast
47900,-12.024993385445462,-44.25645355275551,BA,Northeast
48080,-12.131446680472528,-38.43135914903751,BA,Northeast
48010,-12.136210232262073,-38.42120394645241,BA,Northeast
48020,-12.13335902462911,-38.41485752462909,BA,Northeast
48005,-12.137507964605874,-38.41870742459835,BA,Northeast
48050,-12.139655846254026,-38.42905102899015,BA,Northeast
48030,-12.138508627301244,-38.41393419500347,BA,Northeast
48060,-12.13888743527066,-38.43808292034538,BA,Northeast
48090,-12.124264628592826,-38.430801108071904,BA,Northeast
48040,-12.121983431972437,-38.415176819724365,BA,Northeast
48070,-12.129450609759331,-38.4441820751171,BA,Northeast
48031,-12.151531044479942,-38.4178163659543,BA,Northeast
48011,-12.12371008571342,-38.41580130084818,BA,Northeast
48051,-12.158469906248785,-38.42335910130202,BA,Northeast
48071,-12.130555150323756,-38.44074642393191,BA,Northeast
48000,-12.13944142250762,-38.42297614758382,BA,Northeast
48130,-12.104527041328868,-38.49751598252456,BA,Northeast
48120,-12.416113588108985,-38.31997129441237,BA,Northeast
48180,-11.93374395050816,-38.09763418045133,BA,Northeast
48110,-12.35400013354152,-38.380318336228605,BA,Northeast
